id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,gr_liv_area,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,yr_sold,saleprice,basmt_total_bath,total_bath_abvgr,total_bath,open_space_area,year_build_remod,dum_ms_zoning_FV,dum_ms_zoning_I (all),dum_ms_zoning_RH,dum_ms_zoning_RL,dum_ms_zoning_RM,dum_land_contour_HLS,dum_land_contour_Low,dum_land_contour_Lvl,dum_lot_config_CulDSac,dum_lot_config_FR2,dum_lot_config_FR3,dum_lot_config_Inside,dum_neighborhood_Blueste,dum_neighborhood_BrDale,dum_neighborhood_BrkSide,dum_neighborhood_ClearCr,dum_neighborhood_CollgCr,dum_neighborhood_Crawfor,dum_neighborhood_Edwards,dum_neighborhood_Gilbert,dum_neighborhood_Greens,dum_neighborhood_IDOTRR,dum_neighborhood_MeadowV,dum_neighborhood_Mitchel,dum_neighborhood_NAmes,dum_neighborhood_NPkVill,dum_neighborhood_NWAmes,dum_neighborhood_NoRidge,dum_neighborhood_NridgHt,dum_neighborhood_OldTown,dum_neighborhood_SWISU,dum_neighborhood_Sawyer,dum_neighborhood_SawyerW,dum_neighborhood_Somerst,dum_neighborhood_StoneBr,dum_neighborhood_Timber,dum_neighborhood_Veenker,dum_condition_1_Feedr,dum_condition_1_Norm,dum_condition_1_PosA,dum_condition_1_PosN,dum_condition_1_RRAe,dum_condition_1_RRAn,dum_condition_1_RRNe,dum_condition_1_RRNn,dum_bldg_type_2fmCon,dum_bldg_type_Duplex,dum_bldg_type_Twnhs,dum_bldg_type_TwnhsE,dum_house_style_1.5Unf,dum_house_style_1Story,dum_house_style_2.5Fin,dum_house_style_2.5Unf,dum_house_style_2Story,dum_house_style_SFoyer,dum_house_style_SLvl,dum_roof_style_Gable,dum_roof_style_Gambrel,dum_roof_style_Hip,dum_roof_style_Mansard,dum_roof_style_Shed,dum_exterior_1st_AsphShn,dum_exterior_1st_BrkComm,dum_exterior_1st_BrkFace,dum_exterior_1st_CemntBd,dum_exterior_1st_HdBoard,dum_exterior_1st_MetalSd,dum_exterior_1st_Plywood,dum_exterior_1st_Stucco,dum_exterior_1st_VinylSd,dum_exterior_1st_Wd Sdng,dum_exterior_1st_WdShing,dum_exterior_2nd_AsphShn,dum_exterior_2nd_Brk Cmn,dum_exterior_2nd_BrkFace,dum_exterior_2nd_CBlock,dum_exterior_2nd_CmentBd,dum_exterior_2nd_HdBoard,dum_exterior_2nd_ImStucc,dum_exterior_2nd_MetalSd,dum_exterior_2nd_Plywood,dum_exterior_2nd_Stucco,dum_exterior_2nd_VinylSd,dum_exterior_2nd_Wd Sdng,dum_exterior_2nd_Wd Shng,dum_foundation_CBlock,dum_foundation_PConc,dum_foundation_Slab,dum_foundation_Stone,dum_foundation_Wood,dum_garage_type_Attchd,dum_garage_type_Basment,dum_garage_type_BuiltIn,dum_garage_type_CarPort,dum_garage_type_Detchd,dum_garage_type_None,dum_sale_type_CWD,dum_sale_type_Con,dum_sale_type_ConLD,dum_sale_type_ConLI,dum_sale_type_ConLw,dum_sale_type_New,dum_sale_type_Oth,dum_sale_type_WD ,dum_seasons_spring,dum_seasons_summer,dum_seasons_winter,dum_mo_sold_2,dum_mo_sold_3,dum_mo_sold_4,dum_mo_sold_5,dum_mo_sold_6,dum_mo_sold_7,dum_mo_sold_8,dum_mo_sold_9,dum_mo_sold_10,dum_mo_sold_11,dum_mo_sold_12
1493,908128050,85,90.0,10012,0,3,4,5,0.0,3,3,4,3,2,4.0,3.5,1138.0,3,1181,3,3,6,0,0,0,1974.0,2,2.0,588.0,3,3,0,2008,137500,1.0,2.0,3.0,1,1972,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1110,528390020,20,91.0,14303,1,3,8,5,554.0,4,3,4,3,3,5.0,2.5,1986.0,5,1987,2,4,7,0,1,3,1994.0,3,2.0,691.0,3,3,1,2008,301500,1.0,2.0,3.0,1,1994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
911,909250080,70,43.0,5707,0,3,6,6,0.0,3,3,3,3,0,2.5,2.5,583.0,4,1242,3,3,6,0,1,4,1926.0,1,1.0,180.0,2,3,1,2009,105000,0.0,1.5,1.5,1,1950,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2535,534201260,20,78.0,9360,0,3,6,7,203.0,3,3,3,3,2,4.5,2.5,976.0,3,976,2,4,4,0,1,2,1968.0,2,2.0,504.0,3,3,1,2006,157500,1.0,1.0,2.0,1,2004,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2030,903430050,50,40.0,5680,0,3,5,3,0.0,3,3,3,3,0,2.5,2.5,969.0,3,1214,2,3,6,0,0,0,1920.0,1,1.0,216.0,3,3,0,2007,117000,0.0,1.0,1.0,1,1950,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2634,535478090,20,70.0,7000,0,3,5,6,0.0,3,3,3,3,0,4.0,2.5,864.0,4,864,3,3,5,0,0,0,1962.0,1,1.0,336.0,3,3,0,2006,105000,0.5,1.0,1.5,0,1962,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1530,909256060,50,51.0,10480,0,3,6,5,0.0,3,3,3,3,0,2.5,2.5,1064.0,5,1639,3,3,6,5,0,0,1936.0,1,1.0,240.0,3,3,0,2008,115000,0.0,1.0,1.0,0,1950,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
435,528112040,20,95.0,11578,0,3,9,5,302.0,5,3,5,3,0,2.5,2.5,1736.0,5,1736,3,5,7,0,1,4,2008.0,2,3.0,834.0,3,3,1,2009,360000,0.0,2.0,2.0,1,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
812,906226110,90,64.0,7018,0,3,5,5,0.0,3,3,0,0,0,0.0,0.0,0.0,3,1535,4,3,8,0,0,0,1979.0,1,2.0,400.0,3,3,0,2009,118858,0.0,2.0,2.0,0,1979,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1202,534251280,60,73.48551236749117,9130,0,3,6,8,252.0,3,3,3,3,0,5.0,3.5,800.0,4,1632,4,4,7,0,0,0,1966.0,1,2.0,484.0,3,3,0,2008,173000,0.5,1.5,2.0,1,2000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
666,535383120,30,60.0,10800,0,3,3,5,0.0,3,3,3,3,0,2.5,2.5,630.0,3,725,1,3,4,0,0,0,1959.0,1,1.0,320.0,3,3,0,2009,78500,0.0,1.5,1.5,1,1998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1751,528240020,60,62.0,8244,1,3,7,5,0.0,4,3,4,3,0,2.5,2.5,840.0,5,1720,3,4,7,0,1,4,2004.0,3,2.0,440.0,3,3,1,2007,183500,0.0,2.5,2.5,1,2004,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
705,902135020,20,60.0,6000,0,2,4,4,0.0,2,3,2,3,0,2.5,2.5,936.0,3,936,2,3,4,2,0,0,1974.0,1,2.0,576.0,3,3,0,2009,93000,0.0,1.0,1.0,1,1953,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1744,528228375,120,42.6985294117647,3621,0,3,8,5,72.0,4,3,4,3,3,5.0,2.5,1406.0,5,1589,2,4,7,0,1,3,2003.0,3,3.0,630.0,3,3,1,2007,226500,1.0,2.0,3.0,1,2003,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,527163040,60,59.0,7837,1,3,6,7,0.0,4,3,4,3,0,2.5,2.5,799.0,4,1571,3,3,7,0,1,3,1993.0,2,2.0,380.0,3,3,0,2009,178000,0.0,2.5,2.5,1,1994,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2133,907192120,20,72.0,10665,1,3,7,5,167.0,4,3,4,3,2,5.0,2.5,1453.0,5,1479,3,4,7,0,0,0,2003.0,2,2.0,558.0,3,3,1,2007,226000,1.0,2.0,3.0,1,2003,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
989,924100060,60,70.0,10457,1,2,5,7,178.0,4,5,3,3,3,4.0,3.0,784.0,5,1632,4,3,7,0,1,3,1969.0,2,2.0,898.0,3,3,0,2009,173000,0.0,1.5,1.5,1,1969,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
562,532378120,20,60.0,8281,1,3,5,5,0.0,3,3,3,3,0,3.5,4.0,864.0,4,864,3,3,5,0,1,1,1965.0,1,1.0,360.0,3,3,0,2009,62383,0.0,1.0,1.0,1,1965,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1054,528104080,60,67.0,14948,1,3,9,5,268.0,5,3,5,3,2,5.0,2.5,1452.0,5,2713,3,5,11,0,1,4,2008.0,3,3.0,858.0,3,3,1,2008,446261,1.0,2.5,3.5,1,2008,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2850,909250070,70,43.0,7000,0,3,7,8,0.0,3,3,3,3,0,4.5,2.5,624.0,5,1479,3,4,6,0,2,4,1926.0,1,1.0,312.0,3,3,1,2006,160000,1.0,1.0,2.0,1,1997,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1082,528228405,120,42.6985294117647,3940,0,3,7,5,24.0,4,3,4,3,0,5.0,2.5,1393.0,5,1576,2,4,7,0,1,3,2004.0,2,3.0,668.0,3,3,1,2008,219990,1.0,2.0,3.0,1,2004,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1440,907187080,20,93.0,9382,1,3,7,5,125.0,4,3,4,3,0,2.5,2.5,1468.0,5,1479,3,4,6,0,0,0,1999.0,2,2.0,577.0,3,3,1,2008,191000,0.0,2.0,2.0,1,2000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2006,903201090,40,55.0,6854,0,2,5,7,0.0,3,4,3,3,0,3.0,3.5,756.0,3,1060,1,3,6,3,1,4,1969.0,1,1.0,308.0,2,3,0,2007,136500,1.0,1.0,2.0,1,1994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2082,905475520,30,73.48551236749117,11515,1,3,4,5,0.0,3,3,0,0,0,0.0,0.0,0.0,3,943,3,4,5,2,0,0,1958.0,1,1.0,308.0,3,3,0,2007,80000,0.0,1.0,1.0,1,1994,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2344,527302080,50,73.48551236749117,13837,1,3,7,5,178.0,4,4,4,4,0,5.0,3.0,1204.0,4,2183,4,4,9,0,0,0,1988.0,1,3.0,786.0,3,3,0,2006,229000,0.0,2.5,2.5,0,1988,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
248,906223090,60,80.0,9938,0,3,7,5,246.0,4,3,4,3,0,5.0,2.5,1050.0,5,1949,3,4,8,0,1,3,1993.0,3,2.0,574.0,3,3,1,2010,236000,1.0,2.5,3.5,1,1994,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2276,921128030,20,85.0,12633,1,3,10,5,242.0,5,3,5,3,3,2.5,2.5,1824.0,5,1824,3,5,8,0,1,4,2006.0,3,3.0,932.0,3,3,1,2007,392000,0.0,2.0,2.0,1,2007,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
755,903451090,70,57.0,6876,0,3,6,5,0.0,3,3,3,2,0,4.0,2.5,720.0,2,1930,4,3,8,0,0,0,1927.0,1,1.0,316.0,3,3,0,2009,149000,1.0,2.0,3.0,1,1950,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1178,533236090,160,36.0,3951,1,3,10,5,0.0,5,3,4,3,1,4.0,5.0,970.0,5,2393,2,5,7,0,1,3,1998.0,3,2.0,846.0,3,3,0,2008,345000,1.0,2.5,3.5,1,1999,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2636,902100110,70,62.0,9856,0,3,5,8,0.0,4,4,2,3,0,2.5,2.5,716.0,5,2014,5,3,8,0,0,0,1900.0,1,2.0,624.0,3,3,0,2006,169000,0.0,2.0,2.0,1,2005,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2077,905377050,20,84.0,17808,0,3,4,5,0.0,3,3,3,3,0,2.5,2.5,484.0,3,1242,2,3,4,3,0,0,1946.0,1,1.0,336.0,3,3,0,2007,109900,0.0,1.0,1.0,0,1950,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2930,924151050,60,74.0,9627,0,2,7,5,94.0,3,3,4,3,2,3.0,2.5,996.0,5,2000,3,3,9,0,1,3,1993.0,3,3.0,650.0,3,3,1,2006,188000,0.0,2.5,2.5,1,1994,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,903227090,50,50.0,6000,0,3,6,6,0.0,3,2,3,3,0,2.5,2.5,780.0,5,1412,4,3,6,0,1,4,1939.0,1,1.0,280.0,3,3,1,2009,132500,0.0,1.0,1.0,1,1950,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
837,907126050,20,65.0,9757,0,2,5,7,0.0,3,4,3,3,0,4.5,2.5,990.0,5,990,3,3,5,0,0,0,1995.0,2,1.0,440.0,3,3,1,2009,143000,1.0,1.0,2.0,1,1994,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
